0.22	0.0668752	0.0169397
0.23	0.0649015	0.0166511
0.24	0.0630154	0.0163782
0.25	0.0612118	0.0161202
0.26	0.0594861	0.0158763
0.27	0.0578339	0.0156457
0.28	0.0562512	0.0154278
0.29	0.0547342	0.015222
0.3	0.0532793	0.0150275
0.31	0.0518834	0.0148439
0.32	0.0505432	0.0146708
0.33	0.0492559	0.0145075
0.34	0.0480189	0.0143536
0.35	0.0468295	0.0142088
0.36	0.0456855	0.0140727
0.37	0.0445846	0.0139448
0.38	0.0435247	0.0138248
0.39	0.0425039	0.0137125
0.4	0.0415202	0.0136075
0.41	0.040572	0.0135095
0.42	0.0396576	0.0134183
0.43	0.0387755	0.0133336
0.44	0.0379243	0.0132552
0.45	0.0371025	0.0131829
0.46	0.0363088	0.0131165
0.47	0.035542	0.0130558
0.48	0.034801	0.0130006
0.49	0.0340847	0.0129508
0.5	0.033392	0.0129061
0.51	0.032722	0.0128665
0.52	0.0320736	0.0128318
0.53	0.0314461	0.012802
0.54	0.0308385	0.0127767
0.55	0.0302501	0.0127561
0.56	0.0296802	0.0127399
0.57	0.029128	0.0127281
0.58	0.0285928	0.0127205
0.59	0.028074	0.0127172
0.6	0.027571	0.0127179
0.61	0.0270831	0.0127227
0.62	0.0266098	0.0127315
0.63	0.0261507	0.0127442
0.64	0.0257051	0.0127608
0.65	0.0252726	0.0127813
0.66	0.0248527	0.0128055
0.67	0.024445	0.0128334
0.68	0.0240491	0.0128651
0.69	0.0236645	0.0129004
0.7	0.023291	0.0129394
0.71	0.022928	0.0129821
0.72	0.0225753	0.0130283
0.73	0.0222326	0.0130782
0.74	0.0218995	0.0131316
0.75	0.0215757	0.0131886
0.76	0.0212609	0.0132492
0.77	0.0209548	0.0133135
0.78	0.0206573	0.0133812
0.79	0.0203679	0.0134526
0.8	0.0200865	0.0135277
0.81	0.0198129	0.0136063
0.82	0.0195468	0.0136886
0.83	0.0192879	0.0137745
0.84	0.0190362	0.0138642
0.85	0.0187914	0.0139576
0.86	0.0185533	0.0140547
0.87	0.0183217	0.0141557
0.88	0.0180965	0.0142604
0.89	0.0178774	0.0143691
0.9	0.0176644	0.0144817
0.91	0.0174573	0.0145982
0.92	0.017256	0.0147188
0.93	0.0170602	0.0148435
0.94	0.0168699	0.0149723
0.95	0.016685	0.0151053
0.96	0.0165052	0.0152426
0.97	0.0163306	0.0153843
0.98	0.016161	0.0155304
0.99	0.0159963	0.0156811
1	0.0158363	0.0158363
1.01	0.0156811	0.0159963
1.02	0.0155304	0.016161
1.03	0.0153843	0.0163306
1.04	0.0152426	0.0165052
1.05	0.0151053	0.016685
1.06	0.0149723	0.0168699
1.07	0.0148435	0.0170602
1.08	0.0147188	0.017256
1.09	0.0145982	0.0174573
1.1	0.0144817	0.0176644
1.11	0.0143691	0.0178774
1.12	0.0142604	0.0180965
1.13	0.0141557	0.0183217
1.14	0.0140547	0.0185533
1.15	0.0139576	0.0187914
1.16	0.0138642	0.0190362
1.17	0.0137745	0.0192879
1.18	0.0136886	0.0195468
1.19	0.0136063	0.0198129
1.2	0.0135277	0.0200865
1.21	0.0134526	0.0203679
1.22	0.0133812	0.0206573
1.23	0.0133135	0.0209548
1.24	0.0132492	0.0212609
1.25	0.0131886	0.0215757
1.26	0.0131316	0.0218995
1.27	0.0130782	0.0222326
1.28	0.0130283	0.0225753
1.29	0.0129821	0.022928
1.3	0.0129394	0.023291
1.31	0.0129004	0.0236645
1.32	0.0128651	0.0240491
1.33	0.0128334	0.024445
1.34	0.0128055	0.0248527
1.35	0.0127813	0.0252726
1.36	0.0127608	0.0257051
1.37	0.0127442	0.0261507
1.38	0.0127315	0.0266098
1.39	0.0127227	0.0270831
1.4	0.0127179	0.027571
1.41	0.0127172	0.028074
1.42	0.0127205	0.0285928
1.43	0.0127281	0.029128
1.44	0.0127399	0.0296802
1.45	0.0127561	0.0302501
1.46	0.0127767	0.0308385
1.47	0.012802	0.0314461
1.48	0.0128318	0.0320736
1.49	0.0128665	0.032722
1.5	0.0129061	0.033392
1.51	0.0129508	0.0340847
1.52	0.0130006	0.034801
1.53	0.0130558	0.035542
1.54	0.0131165	0.0363088
1.55	0.0131829	0.0371025
1.56	0.0132552	0.0379243
1.57	0.0133336	0.0387755
1.58	0.0134183	0.0396576
1.59	0.0135095	0.040572
1.6	0.0136075	0.0415202
1.61	0.0137125	0.0425039
1.62	0.0138248	0.0435247
1.63	0.0139448	0.0445846
1.64	0.0140727	0.0456855
1.65	0.0142088	0.0468295
1.66	0.0143536	0.0480189
1.67	0.0145075	0.0492559
1.68	0.0146708	0.0505432
1.69	0.0148439	0.0518834
1.7	0.0150275	0.0532793
1.71	0.015222	0.0547342
1.72	0.0154278	0.0562512
1.73	0.0156457	0.0578339
1.74	0.0158763	0.0594861
1.75	0.0161202	0.0612118
1.76	0.0163782	0.0630154
1.77	0.0166511	0.0649015
1.78	0.0169397	0.0668752
1.79	0.0172449	0.0689418
1.8	0.0175677	0.0711073
1.81	0.0179092	0.0733779
1.82	0.0182706	0.0757605
1.83	0.018653	0.0782622
1.84	0.0190579	0.0808913
1.85	0.0194867	0.0836562
1.86	0.0199411	0.0865663
1.87	0.0204227	0.0896319
1.88	0.0209334	0.092864
1.89	0.0214754	0.0962747
1.9	0.0220508	0.0998772
1.91	0.0226621	0.103686
1.92	0.0233121	0.107716
1.93	0.0240036	0.111986
1.94	0.02474	0.116514
1.95	0.0255247	0.121321
1.96	0.0263617	0.12643
1.97	0.0272553	0.131866
1.98	0.0282104	0.137657
1.99	0.0292322	0.143834
2	0.0303267	0.150432
2.01	0.0315002	0.157489
2.02	0.0327602	0.165046
2.03	0.0341147	0.173152
2.04	0.0355729	0.181859
2.05	0.0371448	0.191227
2.06	0.0388418	0.201321
2.07	0.0406768	0.212218
2.08	0.0426642	0.224
2.09	0.0448204	0.236763
2.1	0.0471639	0.250616
2.11	0.0497155	0.26568
2.12	0.0524992	0.282094
2.13	0.0555422	0.300017
2.14	0.0588755	0.31963
2.15	0.0625347	0.34114
2.16	0.0665605	0.364784
2.17	0.0709998	0.390837
2.18	0.0759064	0.419611
2.19	0.0813423	0.451469
2.2	0.0873792	0.486827
2.21	0.0940992	0.526165
2.22	0.101597	0.570035
2.23	0.109982	0.619072
2.24	0.119378	0.673999
2.25	0.129925	0.735639
2.26	0.141783	0.804913
2.27	0.155126	0.882841
2.28	0.170142	0.970519
2.29	0.187026	1.06908
2.3	0.205965	1.17962
2.31	0.227119	1.30306
2.32	0.250583	1.43997
2.33	0.276337	1.59023
2.34	0.304173	1.75262
2.35	0.33361	1.92433
2.36	0.363793	2.1004
2.37	0.39343	2.27327
2.38	0.420781	2.43283
2.39	0.443788	2.56707
2.4	0.460349	2.66373
2.41	0.46873	2.71271
2.42	0.467977	2.70846
2.43	0.458174	2.65146
2.44	0.440421	2.54812
2.45	0.41654	2.40906
2.46	0.388651	2.24664
2.47	0.358776	2.07265
2.48	0.328588	1.89682
2.49	0.299309	1.7263
2.5	0.271728	1.56567
2.51	0.246278	1.41746
2.52	0.223132	1.28268
2.53	0.202287	1.1613
2.54	0.183634	1.05271
2.55	0.167008	0.955924
2.56	0.15222	0.869846
2.57	0.139074	0.793342
2.58	0.127384	0.725325
2.59	0.116979	0.664791
2.6	0.107702	0.610834
2.61	0.0994151	0.562647
2.62	0.0919969	0.519521
2.63	0.0853407	0.480835
2.64	0.0793539	0.44605
2.65	0.0739558	0.414694
2.66	0.0690765	0.386362
2.67	0.0646555	0.360699
2.68	0.0606399	0.337399
2.69	0.0569839	0.316194
2.7	0.0536477	0.296851
2.71	0.0505965	0.279168
2.72	0.0477997	0.262967
2.73	0.0452308	0.248094
2.74	0.0428665	0.234412
2.75	0.040686	0.2218
2.76	0.0386714	0.210154
2.77	0.0368065	0.19938
2.78	0.0350772	0.189396
2.79	0.0334709	0.180127
2.8	0.0319763	0.171509
2.81	0.0305836	0.163484
2.82	0.0292838	0.155999
2.83	0.0280688	0.149008
2.84	0.0269316	0.14247
2.85	0.0258657	0.136346
2.86	0.0248653	0.130603
2.87	0.0239252	0.12521
2.88	0.0230407	0.120141
2.89	0.0222074	0.11537
2.9	0.0214215	0.110874
2.91	0.0206795	0.106633
2.92	0.0199782	0.102629
2.93	0.0193147	0.0988438
2.94	0.0186862	0.0952623
2.95	0.0180903	0.0918705
2.96	0.0175249	0.0886551
2.97	0.0169878	0.0856044
2.98	0.0164773	0.0827074
2.99	0.0159915	0.0799541
3	0.0155288	0.0773351
3.01	0.0150879	0.0748419
3.02	0.0146673	0.0724668
3.03	0.0142659	0.0702023
3.04	0.0138824	0.0680419
3.05	0.0135157	0.0659792
3.06	0.013165	0.0640086
3.07	0.0128293	0.0621246
3.08	0.0125077	0.0603223
3.09	0.0121994	0.058597
3.1	0.0119036	0.0569445
3.11	0.0116198	0.0553607
3.12	0.0113473	0.0538419
3.13	0.0110854	0.0523847
3.14	0.0108336	0.0509857
3.15	0.0105913	0.0496419
3.16	0.0103582	0.0483504
3.17	0.0101336	0.0471087
3.18	0.00991729	0.0459141
3.19	0.00970873	0.0447644
3.2	0.00950758	0.0436573
3.21	0.00931348	0.0425907
3.22	0.00912609	0.0415627
3.23	0.0089451	0.0405715
3.24	0.00877022	0.0396154
3.25	0.00860116	0.0386927
3.26	0.00843765	0.0378018
3.27	0.00827946	0.0369414
3.28	0.00812633	0.0361101
3.29	0.00797806	0.0353065
3.3	0.00783443	0.0345295
3.31	0.00769524	0.0337779
3.32	0.0075603	0.0330506
3.33	0.00742944	0.0323466
3.34	0.00730248	0.0316649
3.35	0.00717927	0.0310046
3.36	0.00705965	0.0303647
3.37	0.00694348	0.0297445
3.38	0.00683063	0.0291431
3.39	0.00672095	0.0285599
3.4	0.00661434	0.027994
3.41	0.00651066	0.0274448
3.42	0.00640981	0.0269117
3.43	0.00631168	0.026394
